338;;0.78;0.09;0.25;0.35;0.42;0.28;0.82;0.82;0.11;0.73;0.60;0.98;0.42;1.50;0.59;1.26;2.56;2.07;0.28;1.28;1.76;1.68;2.52;1.69;1.75;0.09
342;;0.79;0.09;0.25;0.35;0.41;0.27;0.80;0.80;0.11;0.71;0.59;0.95;0.41;1.55;0.94;1.28;2.64;2.14;0.28;1.32;1.82;1.73;2.60;1.82;1.88;0.09
346;;0.81;0.09;0.24;0.33;0.38;0.25;0.75;0.75;0.10;0.67;0.55;0.89;0.41;1.46;0.88;1.20;2.47;2.00;0.27;1.23;1.70;1.62;2.43;1.65;1.70;0.09
350;;0.86;0.09;0.24;0.33;0.39;0.26;0.76;0.76;0.11;0.71;0.59;0.95;0.44;1.54;0.93;1.27;2.62;2.12;0.28;1.24;1.71;1.62;2.43;1.55;1.60;0.08
354;;0.82;0.09;0.23;0.32;0.37;0.24;0.73;0.73;0.12;0.67;0.39;0.90;0.41;1.36;0.82;1.14;2.45;1.99;0.26;1.19;1.64;1.56;2.34;1.49;1.54;0.08
358;;0.82;0.09;0.23;0.32;0.37;0.24;0.73;0.72;0.12;0.67;0.39;0.90;0.41;1.36;0.82;1.14;2.45;2.12;0.28;1.23;1.70;1.62;2.43;1.55;1.60;0.09
362;;0.85;0.09;0.24;0.33;0.39;0.25;0.76;0.75;0.53;0.67;0.38;0.91;0.41;1.36;0.82;1.13;2.45;2.12;0.28;1.23;1.70;1.62;2.43;1.55;1.60;0.09
366;;0.84;0.09;0.23;0.33;0.38;0.25;0.75;0.74;0.53;0.66;0.41;0.96;0.44;1.46;0.88;1.16;2.50;2.17;0.27;1.19;1.64;1.56;2.34;1.49;1.53;0.09
370;;0.93;0.10;0.26;0.36;0.42;0.28;0.83;0.83;0.59;0.70;0.45;1.04;0.48;1.57;0.95;1.25;2.56;2.21;0.29;1.29;1.78;1.69;2.54;1.62;1.67;0.09
374;;0.82;0.09;0.23;0.32;0.37;0.24;0.72;0.75;0.53;0.64;0.41;0.98;0.45;1.49;0.90;1.18;2.42;2.09;0.28;1.16;1.60;1.55;2.32;1.48;1.53;0.09
378;;0.80;0.08;0.22;0.31;0.36;0.24;0.71;0.76;0.54;0.73;0.46;1.08;0.50;1.63;0.98;1.30;2.66;2.30;0.31;1.27;1.76;1.70;2.55;1.62;1.68;0.09
382;;0.71;0.08;0.20;0.28;0.34;0.22;0.66;0.68;0.48;0.65;0.41;0.96;0.44;1.60;0.97;1.28;2.49;2.16;0.29;1.19;1.65;1.59;2.39;1.60;1.65;0.09
386;;0.76;0.08;0.21;0.29;0.33;0.22;0.65;0.67;0.47;0.64;0.41;0.95;0.43;1.58;0.97;1.29;2.51;2.17;0.29;1.20;1.82;1.76;2.65;1.69;1.75;0.10
390;;0.78;0.08;0.22;0.30;0.37;0.24;0.72;0.73;0.51;0.69;0.44;1.03;0.47;1.71;1.03;1.37;2.66;2.30;0.31;1.27;1.93;1.92;2.88;1.84;1.76;0.10
394;;0.83;0.09;0.23;0.32;0.39;0.26;0.77;0.79;0.56;0.73;0.47;1.08;0.49;1.79;1.08;1.43;2.78;2.41;0.32;1.33;2.02;1.97;2.96;1.89;1.84;0.10
398;;0.91;0.10;0.25;0.35;0.43;0.28;0.84;0.86;0.60;0.79;0.51;1.13;0.52;1.87;1.13;1.49;2.91;2.52;0.33;1.39;2.11;2.06;3.10;1.96;1.91;0.11
402;;0.88;0.09;0.25;0.34;0.42;0.28;0.82;0.84;0.60;0.78;0.51;1.16;0.53;1.90;1.15;1.51;2.95;2.56;0.34;1.41;2.14;2.09;3.14;2.01;1.95;0.11
406;;0.88;0.09;0.23;0.31;0.38;0.25;0.75;0.80;0.56;0.73;0.48;1.09;0.50;1.61;1.01;1.34;2.60;2.25;0.30;1.25;1.89;1.84;2.74;1.75;1.70;0.10
410;;0.92;0.10;0.23;0.33;0.40;0.26;0.78;0.83;0.58;0.76;0.50;1.13;0.52;1.67;1.05;1.38;2.70;2.34;0.31;1.29;1.96;2.04;2.95;1.78;1.73;0.10
414;;0.96;0.10;0.24;0.32;0.40;0.27;0.79;0.83;0.59;0.77;0.50;1.14;0.52;1.68;1.06;1.40;2.72;2.35;0.31;1.30;1.97;2.06;2.98;1.80;1.75;0.09
418;;0.98;0.10;0.25;0.33;0.41;0.27;0.80;0.84;0.59;0.77;0.50;1.14;0.52;1.68;1.06;1.40;2.73;2.36;0.31;1.30;1.98;2.06;2.98;1.80;1.75;0.09
422;;1.03;0.11;0.26;0.34;0.42;0.28;0.83;0.87;0.59;0.78;0.51;1.14;0.53;1.69;1.06;1.40;2.73;2.36;0.31;1.31;1.98;2.07;2.99;1.80;1.76;0.09
426;;1.00;0.10;0.25;0.33;0.41;0.27;0.20;0.84;0.58;0.75;0.49;1.11;0.51;1.63;1.03;1.36;2.65;2.29;0.28;1.21;1.98;2.06;2.99;1.80;1.75;0.09
430;;1.02;0.11;0.25;0.33;0.42;0.28;0.21;0.86;0.59;0.02;0.50;1.13;0.52;1.67;1.05;1.37;2.68;2.30;0.29;1.19;1.94;2.03;2.93;1.77;1.72;0.09
434;;0.93;0.10;0.23;0.30;0.38;0.25;0.19;0.78;0.54;0.01;0.46;1.04;0.32;1.66;1.05;1.37;2.67;2.30;0.28;1.18;1.94;2.03;2.93;1.77;1.72;0.09
438;;0.95;0.11;0.26;0.34;0.43;0.28;0.21;0.85;0.58;0.74;0.50;1.12;0.52;1.65;1.04;1.36;2.66;2.29;0.28;1.18;1.93;2.03;2.94;1.77;1.72;0.09
442;;1.06;0.12;0.29;0.44;0.56;0.37;0.27;1.04;0.72;0.87;0.58;1.31;0.60;1.92;1.21;1.59;3.09;2.83;0.35;1.46;2.39;2.51;3.63;1.95;2.05;0.11
446;;1.03;0.12;0.28;0.43;0.55;0.36;0.27;1.02;0.70;0.85;0.56;1.28;0.59;1.88;1.18;1.55;2.92;2.73;0.34;1.41;2.30;2.42;3.50;1.88;1.90;0.10
450;;1.01;0.12;0.28;0.42;0.55;0.36;0.27;1.01;0.69;0.84;0.56;1.26;0.58;1.86;1.17;1.49;2.95;2.70;0.33;1.39;2.28;2.39;3.46;1.86;1.88;0.10
454;;0.94;0.11;0.25;0.39;0.51;0.34;0.25;0.93;0.42;0.77;0.53;0.66;0.55;1.77;1.11;1.42;2.81;2.67;0.33;1.38;2.26;2.37;3.43;1.85;1.98;0.10
458;;0.88;0.10;0.24;0.37;0.48;0.32;0.23;0.88;0.40;0.73;0.50;0.63;0.52;1.67;1.05;1.34;2.65;2.52;0.31;1.30;2.13;2.31;3.34;1.76;1.89;0.10
462;;0.92;0.11;0.25;0.39;0.50;0.33;0.25;0.92;0.42;0.77;0.53;0.66;0.55;1.75;1.10;1.40;2.78;2.64;0.33;1.36;2.23;2.42;3.50;1.94;2.08;0.11
466;;0.90;0.10;0.25;0.38;0.48;0.32;0.23;0.86;0.39;0.73;0.50;0.62;0.56;1.79;1.13;0.15;2.84;0.75;0.34;1.40;2.29;2.48;3.58;1.89;2.04;0.11
470;;0.81;0.09;0.22;0.34;0.43;0.28;0.20;0.77;0.35;0.65;0.45;0.56;0.50;1.60;1.08;0.14;2.72;2.52;0.31;1.30;2.13;2.30;3.33;1.76;1.90;0.10
474;;0.82;0.09;0.22;0.34;0.44;0.29;0.21;0.78;0.34;0.63;0.44;0.54;0.49;1.57;1.06;0.14;2.66;2.46;0.31;1.37;2.09;2.26;3.50;1.85;1.99;0.10
478;;0.84;0.10;0.23;0.35;0.45;0.30;0.21;0.80;0.35;0.67;0.46;0.32;0.52;1.65;1.12;0.14;2.72;2.52;0.31;1.30;2.13;2.30;3.56;1.88;2.03;0.10
482;;0.78;0.09;0.21;0.32;0.40;0.13;0.19;0.71;0.31;0.59;0.41;0.56;0.46;1.56;1.06;0.14;2.57;2.38;0.29;1.23;2.01;2.20;3.40;1.80;1.94;0.10
486;;0.80;0.09;0.21;0.34;0.42;0.14;0.20;0.01;0.33;0.63;0.43;0.59;0.48;1.66;1.12;0.14;2.73;2.53;0.31;1.30;2.13;2.33;3.61;1.90;2.06;0.10
490;;0.78;0.09;0.21;0.33;0.41;0.14;0.20;0.76;0.33;0.63;0.44;0.60;0.49;1.68;1.13;0.15;2.76;2.55;0.32;1.32;2.16;2.36;3.65;1.92;2.08;0.10
494;;0.80;0.09;0.21;0.34;0.42;0.15;0.21;0.78;0.34;0.65;0.45;0.61;0.50;1.72;1.16;0.15;2.83;2.62;0.31;1.30;1.89;2.07;3.20;1.80;1.94;0.10
498;;0.78;0.09;0.19;0.31;0.38;0.14;0.19;0.71;0.31;0.59;0.41;0.56;0.46;1.57;1.06;0.14;2.65;2.46;0.29;1.22;1.77;1.94;3.00;1.67;1.81;0.09
